2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:33 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:33 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:34 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:34 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.104.91.27, Protocol: TCP
2024-09-20 12:30:34 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.104.91.27, Protocol: TCP
2024-09-20 12:30:34 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:34 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:35 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:35 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:36 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.104.91.27, Protocol: TCP
2024-09-20 12:30:36 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:36 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:36 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:36 - MainProcess - INFO - ALLOWED - App: chrome.exe , IP: 192.168.19.251, Protocol: UDP
2024-09-20 12:30:36 - MainProcess - INFO - ALLOWED - App: chrome.exe , IP: 192.168.19.251, Protocol: UDP
2024-09-20 12:30:37 - MainProcess - INFO - ALLOWED - App: chrome.exe , IP: 192.168.19.251, Protocol: UDP
2024-09-20 12:30:37 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:37 - MainProcess - INFO - ALLOWED - App: System , IP: 192.168.19.255, Protocol: UDP
2024-09-20 12:30:37 - MainProcess - INFO - ALLOWED - App: svchost.exe , IP: 224.0.0.251, Protocol: UDP
2024-09-20 12:30:38 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.104.91.27, Protocol: TCP
2024-09-20 12:30:38 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:38 - MainProcess - INFO - ALLOWED - App: chrome.exe , IP: 192.168.19.251, Protocol: UDP
2024-09-20 12:30:38 - MainProcess - INFO - ALLOWED - App: chrome.exe , IP: 192.168.19.251, Protocol: UDP
2024-09-20 12:30:38 - MainProcess - INFO - ALLOWED - App: chrome.exe , IP: 192.168.19.251, Protocol: UDP
2024-09-20 12:30:38 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:38 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.104.91.27, Protocol: TCP
2024-09-20 12:30:39 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:40 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:40 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:41 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:41 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:41 - MainProcess - INFO - ALLOWED - App: svchost.exe , IP: 192.168.19.251, Protocol: UDP
2024-09-20 12:30:41 - MainProcess - INFO - ALLOWED - App: svchost.exe , IP: 192.168.19.251, Protocol: UDP
2024-09-20 12:30:41 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:41 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:41 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:42 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:42 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:42 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:42 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:42 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:42 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:42 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:42 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
